trip_id,realtime_trip_id
9914501-125-D-Weekday-50,2741063
9914502-125-D-Weekday-50,2741060
9914503-125-D-Weekday-50,2811089
9914504-125-D-Weekday-50,2811012
9914505-125-D-Weekday-50,2811013
9914506-125-D-Weekday-50,2811026
9914507-125-D-Weekday-50,2811027
9914508-125-D-Weekday-50,2751031
9914509-125-D-Weekday-50,2751034
9914510-125-D-Weekday-50,2751035
9914511-125-D-Weekday-50,2751040
9914512-125-D-Weekday-50-SDon,811002
9914513-125-D-Weekday-50,1201013
9914514-125-D-Weekday-50,1201028
9914515-125-D-Weekday-50,1201031
9914516-125-D-Weekday-50,1201042
9914517-125-D-Weekday-50,1201059
9914518-125-D-Weekday-50,1201070
9914519-125-D-Weekday-50,1201075
9914520-125-D-Weekday-50-SDon-0010000,1403030
9914521-125-D-Weekday-50-SDoff,1400030
9914522-125-D-Weekday-50-SDon-1101100,1401030
9914523-125-D-Weekday-50,1201010
9914524-125-D-Weekday-50,2801024
9914525-125-D-Weekday-50,2801027
9914526-125-D-Weekday-50,2811103
9914527-125-D-Weekday-50,2811112
9914528-125-D-Weekday-50-SDon-0010000,671006
9914529-125-D-Weekday-50-SDon-0010000,851003
9914530-125-D-Weekday-50-SDon-1110100,881004
9914531-125-D-Weekday-50,2811106
9914532-125-D-Weekday-50,2801011
9914533-125-D-Weekday-50,2811058
9914534-125-D-Weekday-50,2811059
9914535-125-D-Weekday-50,2811070
9914536-125-D-Weekday-50,2811071
9914537-125-D-Weekday-50-SDon-1101100,2861004
9914538-125-D-Weekday-50,2801008
9914539-125-D-Weekday-50,1301079
9914540-125-D-Weekday-50,1301104
9914541-125-D-Weekday-50,4001121
9914542-125-D-Weekday-50,4001136
9914543-125-D-Weekday-50,1301082
9914544-125-D-Weekday-50,1301008
9914545-125-D-Weekday-50,1301009
9914546-125-D-Weekday-50,1301046
9914547-125-D-Weekday-50,1301045
9914548-125-D-Weekday-50,1301028
9914549-125-D-Weekday-50,2811017
9914550-125-D-Weekday-50,2811030
9914551-125-D-Weekday-50,2811031
9914552-125-D-Weekday-50,2811064
9914553-125-D-Weekday-50,2811065
9914554-125-D-Weekday-50,2811076
9914555-125-D-Weekday-50,2811079
9914556-125-D-Weekday-50-SDon-1110100,2561001
9914557-125-D-Weekday-50,2561016
9914558-125-D-Weekday-50,2561015
9914559-125-D-Weekday-50,2511010
9914560-125-D-Weekday-50,2511009
9914561-125-D-Weekday-50,2511014
9914562-125-D-Weekday-50,2511013
9914563-125-D-Weekday-50-SDon,2501042
9914564-125-D-Weekday-50,2601004
9914565-125-D-Weekday-50,2601007
9914566-125-D-Weekday-50,2601012
9914567-125-D-Weekday-50,2951013
9914568-125-D-Weekday-50,2951018
9914569-125-D-Weekday-50-SDon-1011100,461011
9914570-125-D-Weekday-50-SDon,531001
9914571-125-D-Weekday-50,4001090
9914572-125-D-Weekday-50,4001041
9914573-125-D-Weekday-50,2951019
9914574-125-D-Weekday-50-SDon,601008
9914575-125-D-Weekday-50,2801026
9914576-125-D-Weekday-50,2801029
9914577-125-D-Weekday-50,2801032
9914578-125-D-Weekday-50,2801033
9914579-125-D-Weekday-50-SDon,1401009
9914580-125-D-Weekday-50,1201055
9914581-125-D-Weekday-50,1201066
9914582-125-D-Weekday-50-SDoff,1400009
9914583-125-D-Weekday-50,1301005
9914584-125-D-Weekday-50,2501004
9914585-125-D-Weekday-50,2501011
9914586-125-D-Weekday-50,2501012
9914587-125-D-Weekday-50,2501024
9914588-125-D-Weekday-50,2501035
9914589-125-D-Weekday-50,2501032
9914590-125-D-Weekday-50-SDon,141008
9914591-125-D-Weekday-50-SDon,1301084
9914592-125-D-Weekday-50,1301081
9914593-125-D-Weekday-50,1411055
9914594-125-D-Weekday-50,1411058
9914595-125-D-Weekday-50,1411059
9914596-125-D-Weekday-50,1411062
9914597-125-D-Weekday-50,1211061
9914598-125-D-Weekday-50,1211064
9914599-125-D-Weekday-50-SDoff,1300084
9914600-125-D-Weekday-50,2501045
9914601-125-D-Weekday-50,2501055
9914602-125-D-Weekday-50,2501054
9914603-125-D-Weekday-50,2501067
9914604-125-D-Weekday-50,2501062
9914605-125-D-Weekday-50,2501073
9914606-125-D-Weekday-50,2501040
9914607-125-D-Weekday-50,1181004
9914608-125-D-Weekday-50,1211015
9914609-125-D-Weekday-50,1121016
9914610-125-D-Weekday-50,1121017
9914611-125-D-Weekday-50-SDon-1101100,1101030
9914612-125-D-Weekday-50,1201026
9914613-125-D-Weekday-50,1101004
9914614-125-D-Weekday-50,1101007
9914615-125-D-Weekday-50,1101010
9914616-125-D-Weekday-50,1101013
9914617-125-D-Weekday-50,1101016
9914618-125-D-Weekday-50,1101019
9914619-125-D-Weekday-50,1301004
9914620-125-D-Weekday-50,1101006
9914621-125-D-Weekday-50,1101009
9914622-125-D-Weekday-50,1101012
9914623-125-D-Weekday-50,1101015
9914624-125-D-Weekday-50,1201074
9914625-125-D-Weekday-50,1201079
9914626-125-D-Weekday-50,1101001
9914627-125-D-Weekday-50,4001044
9914628-125-D-Weekday-50,4001080
9914629-125-D-Weekday-50-SDon,671005
9914630-125-D-Weekday-50,4001027
9914631-125-D-Weekday-50,4001060
9914632-125-D-Weekday-50,4001008
9914633-125-D-Weekday-50,1211037
9914634-125-D-Weekday-50,1211044
9914635-125-D-Weekday-50,4001132
9914636-125-D-Weekday-50,4001115
9914637-125-D-Weekday-50,1301016
9914638-125-D-Weekday-50,1301017
9914639-125-D-Weekday-50,4001092
9914640-125-D-Weekday-50,4001065
9914641-125-D-Weekday-50,2811009
9914642-125-D-Weekday-50,2811022
9914643-125-D-Weekday-50,2811023
9914644-125-D-Weekday-50,2801018
9914645-125-D-Weekday-50,2801019
9914646-125-D-Weekday-50,2801022
9914647-125-D-Weekday-50,2801025
9914648-125-D-Weekday-50-SDon,281001
9915930-125-D-Weekday-50,2741005
9915931-125-D-Weekday-50,2741009
9915932-125-D-Weekday-50,2741011
9915934-125-D-Weekday-50,2751038
9915935-125-D-Weekday-50,2751044
9916181-125-D-Weekday-50,381005
9916182-125-D-Weekday-50,381002
9916183-125-D-Weekday-50,381001
9916184-125-D-Weekday-50,381003
9916185-125-D-Weekday-50,381007
9916186-125-D-Weekday-50,381006
9916187-125-D-Weekday-50,381008
9916188-125-D-Weekday-50,381009
9916189-125-D-Weekday-50,381004
9916190-125-D-Weekday-50,381010
9916191-125-D-Weekday-50,381011
9916192-125-D-Weekday-50,381012
9916206-125-D-Saturday-50,3986005
9916207-125-D-Saturday-50,1106001
9916208-125-D-Saturday-50,1106002
9916209-125-D-Saturday-50,1106003
9916210-125-D-Saturday-50,1106006
9916211-125-D-Saturday-50,1106007
9916212-125-D-Saturday-50,1106010
9916213-125-D-Saturday-50,4006072
9916214-125-D-Saturday-50,1106012
9916215-125-D-Saturday-50,4006022
9916216-125-D-Saturday-50,1106014
9916217-125-D-Saturday-50,4006007
9916218-125-D-Saturday-50,1106016
9916219-125-D-Saturday-50,4006023
9916220-125-D-Saturday-50,1106018
9916221-125-D-Saturday-50,4006042
9916222-125-D-Saturday-50,1106020
9916223-125-D-Saturday-50,2816014
9916224-125-D-Saturday-50,2816015
9916225-125-D-Saturday-50,1106004
9916226-125-D-Saturday-50,1106005
9916227-125-D-Saturday-50,1106008
9916228-125-D-Saturday-50,1106009
9916229-125-D-Saturday-50,4006059
9916230-125-D-Saturday-50,1106011
9916231-125-D-Saturday-50,4006078
9916232-125-D-Saturday-50,1106013
9916233-125-D-Saturday-50,4006076
9916234-125-D-Saturday-50,1106015
9916235-125-D-Saturday-50,4006057
9916236-125-D-Saturday-50,1106017
9916237-125-D-Saturday-50,4006089
9916238-125-D-Saturday-50,1106019
9916239-125-D-Saturday-50,1106022
9916240-125-D-Saturday-50,2816020
9916241-125-D-Saturday-50,2816021
9916242-125-D-Saturday-50,1106021
9916243-125-D-Saturday-50,1106024
9916244-125-D-Saturday-50,4006028
9916245-125-D-Saturday-50,4006040
9916246-125-D-Saturday-50,1106023
9916247-125-D-Saturday-50,1106026
9916248-125-D-Saturday-50,1106027
9916249-125-D-Saturday-50,1106030
9916250-125-D-Saturday-50,4006021
9916251-125-D-Saturday-50,4006045
9916252-125-D-Saturday-50,1106025
9916253-125-D-Saturday-50,1106028
9916254-125-D-Saturday-50,1106029
9916255-125-D-Saturday-50,4006064
9916256-125-D-Saturday-50,2816026
9916257-125-D-Saturday-50,1126002
9916258-125-D-Saturday-50,1126001
9916259-125-D-Saturday-50,1126006
9916260-125-D-Saturday-50,1126005
9916261-125-D-Saturday-50,1126010
9916262-125-D-Saturday-50,1126009
9916263-125-D-Saturday-50,1126014
9916264-125-D-Saturday-50,1126013
9916265-125-D-Saturday-50,1126018
9916266-125-D-Saturday-50,1126017
9916267-125-D-Saturday-50,2816027
9916268-125-D-Saturday-50,4006081
9916269-125-D-Saturday-50,1126004
9916270-125-D-Saturday-50,1126003
9916271-125-D-Saturday-50,1126008
9916272-125-D-Saturday-50,1126007
9916273-125-D-Saturday-50,1126012
9916274-125-D-Saturday-50,1126011
9916275-125-D-Saturday-50,1126016
9916276-125-D-Saturday-50,1126015
9916277-125-D-Saturday-50,1126020
9916278-125-D-Saturday-50,1126019
9916279-125-D-Saturday-50,1126022
9916280-125-D-Saturday-50,1126021
9916281-125-D-Saturday-50,4006094
9916282-125-D-Saturday-50,4006008
9916283-125-D-Saturday-50,1206002
9916284-125-D-Saturday-50,1206003
9916285-125-D-Saturday-50,1206008
9916286-125-D-Saturday-50,1206015
9916287-125-D-Saturday-50,1206022
9916288-125-D-Saturday-50,1206029
9916289-125-D-Saturday-50,1206036
9916290-125-D-Saturday-50,1206045
9916291-125-D-Saturday-50,1206052
9916292-125-D-Saturday-50,1206061
9916293-125-D-Saturday-50,1206068
9916294-125-D-Saturday-50,1206077
9916295-125-D-Saturday-50,1206084
9916296-125-D-Saturday-50,1206093
9916297-125-D-Saturday-50,1206096
9916298-125-D-Saturday-50,1206103
9916299-125-D-Saturday-50,1206102
9916300-125-D-Saturday-50,1206107
9916301-125-D-Saturday-50,1206106
9916302-125-D-Saturday-50,4006001
9916303-125-D-Saturday-50,4006038
9916304-125-D-Saturday-50,1206001
9916305-125-D-Saturday-50,1206006
9916306-125-D-Saturday-50,1206011
9916307-125-D-Saturday-50,1206018
9916308-125-D-Saturday-50,1206025
9916309-125-D-Saturday-50,1206032
9916310-125-D-Saturday-50,1206041
9916311-125-D-Saturday-50,1206048
9916312-125-D-Saturday-50,1206057
9916313-125-D-Saturday-50,1206064
9916314-125-D-Saturday-50,1206073
9916315-125-D-Saturday-50,1206080
9916316-125-D-Saturday-50,1206089
9916317-125-D-Saturday-50,1206094
9916318-125-D-Saturday-50,1206099
9916319-125-D-Saturday-50,1206100
9916320-125-D-Saturday-50,2816032
9916321-125-D-Saturday-50,2816039
9916322-125-D-Saturday-50,1206004
9916323-125-D-Saturday-50,1206007
9916324-125-D-Saturday-50,1206014
9916325-125-D-Saturday-50,1206021
9916326-125-D-Saturday-50,1206028
9916327-125-D-Saturday-50,1206037
9916328-125-D-Saturday-50,1206044
9916329-125-D-Saturday-50,1206053
9916330-125-D-Saturday-50,1206060
9916331-125-D-Saturday-50,1206069
9916332-125-D-Saturday-50,1206076
9916333-125-D-Saturday-50,1206085
9916334-125-D-Saturday-50,1206092
9916335-125-D-Saturday-50,4006055
9916336-125-D-Saturday-50,4006074
9916337-125-D-Saturday-50,1206005
9916338-125-D-Saturday-50,1206012
9916339-125-D-Saturday-50,1206019
9916340-125-D-Saturday-50,1206026
9916341-125-D-Saturday-50,1206033
9916342-125-D-Saturday-50,1206040
9916343-125-D-Saturday-50,1206049
9916344-125-D-Saturday-50,1206056
9916345-125-D-Saturday-50,1206065
9916346-125-D-Saturday-50,1206072
9916347-125-D-Saturday-50,1206081
9916348-125-D-Saturday-50,1206088
9916349-125-D-Saturday-50,1206095
9916350-125-D-Saturday-50,1206098
9916351-125-D-Saturday-50,4006096
9916352-125-D-Saturday-50,4006085
9916353-125-D-Saturday-50,1206009
9916354-125-D-Saturday-50,1206016
9916355-125-D-Saturday-50,1206023
9916356-125-D-Saturday-50,1206030
9916357-125-D-Saturday-50,1206039
9916358-125-D-Saturday-50,1206046
9916359-125-D-Saturday-50,1206055
9916360-125-D-Saturday-50,1206062
9916361-125-D-Saturday-50,1206071
9916362-125-D-Saturday-50,1206078
9916363-125-D-Saturday-50,1206087
9916364-125-D-Saturday-50,4006087
9916365-125-D-Saturday-50,4006098
9916366-125-D-Saturday-50,1206010
9916367-125-D-Saturday-50,1206017
9916368-125-D-Saturday-50,1206024
9916369-125-D-Saturday-50,1206031
9916370-125-D-Saturday-50,1206038
9916371-125-D-Saturday-50,1206047
9916372-125-D-Saturday-50,1206054
9916373-125-D-Saturday-50,1206063
9916374-125-D-Saturday-50,1206070
9916375-125-D-Saturday-50,1206079
9916376-125-D-Saturday-50,1206086
9916377-125-D-Saturday-50,2816044
9916378-125-D-Saturday-50,2816045
9916379-125-D-Saturday-50,1206013
9916380-125-D-Saturday-50,1206020
9916381-125-D-Saturday-50,1206027
9916382-125-D-Saturday-50,1206034
9916383-125-D-Saturday-50,1206043
9916384-125-D-Saturday-50,1206050
9916385-125-D-Saturday-50,1206059
9916386-125-D-Saturday-50,1206066
9916387-125-D-Saturday-50,1206075
9916388-125-D-Saturday-50,1206082
9916389-125-D-Saturday-50,1206091
9916390-125-D-Saturday-50,4006041
9916391-125-D-Saturday-50,4006060
9916392-125-D-Saturday-50,1206035
9916393-125-D-Saturday-50,1206042
9916394-125-D-Saturday-50,1206051
9916395-125-D-Saturday-50,1206058
9916396-125-D-Saturday-50,1206067
9916397-125-D-Saturday-50,1206074
9916398-125-D-Saturday-50,1206083
9916399-125-D-Saturday-50,1206090
9916400-125-D-Saturday-50,1206097
9916401-125-D-Saturday-50,4006070
9916402-125-D-Saturday-50,1206101
9916403-125-D-Saturday-50,4006051
9916404-125-D-Saturday-50,1206105
9916405-125-D-Saturday-50,1206104
9916406-125-D-Saturday-50,4006077
9916407-125-D-Saturday-50,2816009
9916408-125-D-Saturday-50,1206109
9916409-125-D-Saturday-50,4006053
9916410-125-D-Saturday-50,2816008
9916411-125-D-Saturday-50,1216001
9916412-125-D-Saturday-50,1216004
9916413-125-D-Saturday-50,1216005
9916414-125-D-Saturday-50,4006036
9916415-125-D-Saturday-50,4006019
9916416-125-D-Saturday-50,1216002
9916417-125-D-Saturday-50,1216003
9916418-125-D-Saturday-50,4006037
9916419-125-D-Saturday-50,4006056
9916420-125-D-Saturday-50,1216006
9916421-125-D-Saturday-50,1216007
9916422-125-D-Saturday-50,1216012
9916423-125-D-Saturday-50,1216013
9916424-125-D-Saturday-50,1216018
9916425-125-D-Saturday-50,1216019
9916426-125-D-Saturday-50,1216024
9916427-125-D-Saturday-50,1216025
9916428-125-D-Saturday-50,4006071
9916429-125-D-Saturday-50,2946021
9916430-125-D-Saturday-50,1216008
9916431-125-D-Saturday-50,1216009
9916432-125-D-Saturday-50,1216014
9916433-125-D-Saturday-50,1216015
9916434-125-D-Saturday-50,1216020
9916435-125-D-Saturday-50,1216021
9916436-125-D-Saturday-50,1216026
9916437-125-D-Saturday-50,1216027
9916438-125-D-Saturday-50,4006063
9916439-125-D-Saturday-50,4006054
9916440-125-D-Saturday-50,1216010
9916441-125-D-Saturday-50,1216011
9916442-125-D-Saturday-50,1216016
9916443-125-D-Saturday-50,1216017
9916444-125-D-Saturday-50,1216022
9916445-125-D-Saturday-50,1216023
9916446-125-D-Saturday-50,1216028
9916447-125-D-Saturday-50,1216029
9916448-125-D-Saturday-50,4006035
9916449-125-D-Saturday-50,4006073
9916450-125-D-Saturday-50,1216030
9916451-125-D-Saturday-50,4006088
9916452-125-D-Saturday-50,4006020
9916453-125-D-Saturday-50,1306002
9916454-125-D-Saturday-50,4006010
9916455-125-D-Saturday-50,4006061
9916456-125-D-Saturday-50,1306001
9916457-125-D-Saturday-50,1306012
9916458-125-D-Saturday-50,4006065
9916459-125-D-Saturday-50,4006009
9916460-125-D-Saturday-50,1306011
9916461-125-D-Saturday-50,1306022
9916462-125-D-Saturday-50,4006024
9916463-125-D-Saturday-50,4006048
9916464-125-D-Saturday-50,1306021
9916465-125-D-Saturday-50,1306032
9916466-125-D-Saturday-50,4006029
9916467-125-D-Saturday-50,4006046
9916468-125-D-Saturday-50,1306031
9916469-125-D-Saturday-50,1306044
9916470-125-D-Saturday-50,4006027
9916471-125-D-Saturday-50,4006014
9916472-125-D-Saturday-50,1306043
9916473-125-D-Saturday-50,4006039
9916474-125-D-Saturday-50,4006058
9916475-125-D-Saturday-50,1306004
9916476-125-D-Saturday-50,4006066
9916477-125-D-Saturday-50,4006047
9916478-125-D-Saturday-50,1306003
9916479-125-D-Saturday-50,1306014
9916480-125-D-Saturday-50,4006080
9916481-125-D-Saturday-50,4006025
9916482-125-D-Saturday-50,1306013
9916483-125-D-Saturday-50,1306024
9916484-125-D-Saturday-50,4006030
9916485-125-D-Saturday-50,4006013
9916486-125-D-Saturday-50,1306023
9916487-125-D-Saturday-50,1306034
9916488-125-D-Saturday-50,4006075
9916489-125-D-Saturday-50,4006090
9916490-125-D-Saturday-50,1306033
9916491-125-D-Saturday-50,1306046
9916492-125-D-Saturday-50,4006091
9916493-125-D-Saturday-50,4006012
9916494-125-D-Saturday-50,1306045
9916495-125-D-Saturday-50,4006044
9916496-125-D-Saturday-50,4006082
9916497-125-D-Saturday-50,1306006
9916498-125-D-Saturday-50,3986006
9916499-125-D-Saturday-50,4006034
9916500-125-D-Saturday-50,1306005
9916501-125-D-Saturday-50,1306016
9916502-125-D-Saturday-50,4006017
9916503-125-D-Saturday-50,2816001
9916504-125-D-Saturday-50,1306015
9916505-125-D-Saturday-50,1306026
9916506-125-D-Saturday-50,2816006
9916507-125-D-Saturday-50,4006006
9916508-125-D-Saturday-50,1306025
9916509-125-D-Saturday-50,1306036
9916510-125-D-Saturday-50,2816007
9916511-125-D-Saturday-50,2816012
9916512-125-D-Saturday-50,1306035
9916513-125-D-Saturday-50,1306048
9916514-125-D-Saturday-50,4006095
9916515-125-D-Saturday-50,2816013
9916516-125-D-Saturday-50,1306047
9916517-125-D-Saturday-50,2816018
9916518-125-D-Saturday-50,4006086
9916519-125-D-Saturday-50,1306008
9916520-125-D-Saturday-50,4006069
9916521-125-D-Saturday-50,2816019
9916522-125-D-Saturday-50,1306007
9916523-125-D-Saturday-50,1306018
9916524-125-D-Saturday-50,2816024
9916525-125-D-Saturday-50,4006052
9916526-125-D-Saturday-50,1306017
9916527-125-D-Saturday-50,1306028
9916528-125-D-Saturday-50,4006033
9916529-125-D-Saturday-50,2816025
9916530-125-D-Saturday-50,1306027
9916531-125-D-Saturday-50,1306038
9916532-125-D-Saturday-50,2816030
9916533-125-D-Saturday-50,4006018
9916534-125-D-Saturday-50,1306037
9916535-125-D-Saturday-50,4006005
9916536-125-D-Saturday-50,2816031
9916537-125-D-Saturday-50,1306010
9916538-125-D-Saturday-50,2816036
9916539-125-D-Saturday-50,4006083
9916540-125-D-Saturday-50,1306009
9916541-125-D-Saturday-50,1306020
9916542-125-D-Saturday-50,2816033
9916543-125-D-Saturday-50,2816038
9916544-125-D-Saturday-50,1306019
9916545-125-D-Saturday-50,1306030
9916546-125-D-Saturday-50,4006068
9916547-125-D-Saturday-50,4006049
9916548-125-D-Saturday-50,1306029
9916549-125-D-Saturday-50,1306040
9916550-125-D-Saturday-50,2816043
9916551-125-D-Saturday-50,2946031
9916552-125-D-Saturday-50,1306039
9916553-125-D-Saturday-50,1306050
9916554-125-D-Saturday-50,4006032
9916555-125-D-Saturday-50,4006015
9916556-125-D-Saturday-50,1306049
9916557-125-D-Saturday-50,2946022
9916558-125-D-Saturday-50,2816004
9916559-125-D-Saturday-50,1306042
9916560-125-D-Saturday-50,4006093
9916561-125-D-Saturday-50,2816005
9916562-125-D-Saturday-50,1306041
9916563-125-D-Saturday-50,2816010
9916564-125-D-Saturday-50,4006084
9916565-125-D-Saturday-50,1406002
9916566-125-D-Saturday-50,1406003
9916567-125-D-Saturday-50,4006067
9916568-125-D-Saturday-50,1406006
9916569-125-D-Saturday-50,1406007
9916570-125-D-Saturday-50,2816011
9916571-125-D-Saturday-50,1406010
9916572-125-D-Saturday-50,1406011
9916573-125-D-Saturday-50,2816016
9916574-125-D-Saturday-50,1406014
9916575-125-D-Saturday-50,1406015
9916576-125-D-Saturday-50,4006050
9916577-125-D-Saturday-50,1406018
9916578-125-D-Saturday-50,1406019
9916579-125-D-Saturday-50,4006031
9916580-125-D-Saturday-50,1406022
9916581-125-D-Saturday-50,2816017
9916582-125-D-Saturday-50,2816022
9916583-125-D-Saturday-50,1406001
9916584-125-D-Saturday-50,4006016
9916585-125-D-Saturday-50,1406004
9916586-125-D-Saturday-50,1406005
9916587-125-D-Saturday-50,2816023
9916588-125-D-Saturday-50,1406008
9916589-125-D-Saturday-50,1406009
9916590-125-D-Saturday-50,2816028
9916591-125-D-Saturday-50,1406012
9916592-125-D-Saturday-50,1406013
9916593-125-D-Saturday-50,4006092
9916594-125-D-Saturday-50,1406016
9916595-125-D-Saturday-50,1406017
9916596-125-D-Saturday-50,4006079
9916597-125-D-Saturday-50,1406020
9916598-125-D-Saturday-50,1406021
9916599-125-D-Saturday-50,2816037
9916600-125-D-Saturday-50,2816042
9916601-125-D-Saturday-50,1416001
9916602-125-D-Saturday-50,4006062
9916603-125-D-Saturday-50,4006043
9916604-125-D-Saturday-50,1416002
9916605-125-D-Saturday-50,1416003
9916606-125-D-Saturday-50,2816034
9916607-125-D-Saturday-50,1416005
9916608-125-D-Saturday-50,2816035
9916609-125-D-Saturday-50,1416007
9916610-125-D-Saturday-50,4006026
9916611-125-D-Saturday-50,1416009
9916612-125-D-Saturday-50,4006011
9916613-125-D-Saturday-50,1416011
9916614-125-D-Saturday-50,2816040
9916615-125-D-Saturday-50,1416013
9916616-125-D-Saturday-50,2816041
9916617-125-D-Saturday-50,1416015
9916618-125-D-Saturday-50,1416018
9916619-125-D-Saturday-50,1416021
9916620-125-D-Saturday-50,1416024
9916621-125-D-Saturday-50,1416027
9916622-125-D-Saturday-50,1416030
9916623-125-D-Saturday-50,1416033
9916624-125-D-Saturday-50,1416036
9916625-125-D-Saturday-50,1416039
9916626-125-D-Saturday-50,1416042
9916627-125-D-Saturday-50,3986033
9916628-125-D-Saturday-50,1416044
9916629-125-D-Saturday-50,3986034
9916630-125-D-Saturday-50,2816046
9916631-125-D-Saturday-50,1416004
9916632-125-D-Saturday-50,2816047
9916633-125-D-Saturday-50,1416006
9916634-125-D-Saturday-50,3986031
9916635-125-D-Saturday-50,1416008
9916636-125-D-Saturday-50,3986032
9916637-125-D-Saturday-50,1416010
9916638-125-D-Saturday-50,3986003
9916639-125-D-Saturday-50,1416012
9916640-125-D-Saturday-50,2816029
9916641-125-D-Saturday-50,1416014
9916642-125-D-Saturday-50,3986027
9916643-125-D-Saturday-50,1416016
9916644-125-D-Saturday-50,1416019
9916645-125-D-Saturday-50,1416022
9916646-125-D-Saturday-50,1416025
9916647-125-D-Saturday-50,1416028
9916648-125-D-Saturday-50,1416031
9916649-125-D-Saturday-50,1416034
9916650-125-D-Saturday-50,1416037
9916651-125-D-Saturday-50,1416040
9916652-125-D-Saturday-50,1416043
9916653-125-D-Saturday-50,3986004
9916654-125-D-Saturday-50,1416017
9916655-125-D-Saturday-50,1416020
9916656-125-D-Saturday-50,1416023
9916657-125-D-Saturday-50,1416026
9916658-125-D-Saturday-50,1416029
9916659-125-D-Saturday-50,1416032
9916660-125-D-Saturday-50,1416035
9916661-125-D-Saturday-50,1416038
9916662-125-D-Saturday-50,1416041
9916663-125-D-Saturday-50,3986029
9916664-125-D-Saturday-50,3986030
9916665-125-D-Saturday-50,2506001
9916666-125-D-Saturday-50,2506002
9916667-125-D-Saturday-50,2506005
9916668-125-D-Saturday-50,2506006
9916669-125-D-Saturday-50,2506009
9916670-125-D-Saturday-50,2506010
9916671-125-D-Saturday-50,2506013
9916672-125-D-Saturday-50,2506014
9916673-125-D-Saturday-50,2506017
9916674-125-D-Saturday-50,2506018
9916675-125-D-Saturday-50,2506021
9916676-125-D-Saturday-50,2506022
9916677-125-D-Saturday-50,2506025
9916678-125-D-Saturday-50,2506026
9916679-125-D-Saturday-50,2946004
9916680-125-D-Saturday-50,2946007
9916681-125-D-Saturday-50,2506003
9916682-125-D-Saturday-50,2506004
9916683-125-D-Saturday-50,2506007
9916684-125-D-Saturday-50,2506008
9916685-125-D-Saturday-50,2506011
9916686-125-D-Saturday-50,2506012
9916687-125-D-Saturday-50,2506015
9916688-125-D-Saturday-50,2506016
9916689-125-D-Saturday-50,2506019
9916690-125-D-Saturday-50,2506020
9916691-125-D-Saturday-50,2506023
9916692-125-D-Saturday-50,2506024
9916693-125-D-Saturday-50,2506027
9916694-125-D-Saturday-50,2946019
9916695-125-D-Saturday-50,3986016
9916696-125-D-Saturday-50,2516002
9916697-125-D-Saturday-50,2516001
9916698-125-D-Saturday-50,2946014
9916699-125-D-Saturday-50,3986018
9916700-125-D-Saturday-50,2516004
9916701-125-D-Saturday-50,2516003
9916702-125-D-Saturday-50,2946003
9916703-125-D-Saturday-50,3986015
9916704-125-D-Saturday-50,2516006
9916705-125-D-Saturday-50,2516005
9916706-125-D-Saturday-50,3986020
9916707-125-D-Saturday-50,2946011
9916708-125-D-Saturday-50,2516008
9916709-125-D-Saturday-50,2516007
9916710-125-D-Saturday-50,2946026
9916711-125-D-Saturday-50,2946015
9916712-125-D-Saturday-50,2516010
9916713-125-D-Saturday-50,2516009
9916714-125-D-Saturday-50,3986022
9916715-125-D-Saturday-50,2946009
9916716-125-D-Saturday-50,2516012
9916717-125-D-Saturday-50,2516011
9916718-125-D-Saturday-50,3986002
9916719-125-D-Saturday-50,3986001
9916720-125-D-Saturday-50,2606002
9916721-125-D-Saturday-50,2606001
9916722-125-D-Saturday-50,2606006
9916723-125-D-Saturday-50,2946006
9916724-125-D-Saturday-50,2606004
9916725-125-D-Saturday-50,2606003
9916726-125-D-Saturday-50,2606008
9916727-125-D-Saturday-50,2606005
9916728-125-D-Saturday-50,2606010
9916729-125-D-Saturday-50,2606007
9916730-125-D-Saturday-50,2606012
9916731-125-D-Saturday-50,2606009
9916732-125-D-Saturday-50,2606014
9916733-125-D-Saturday-50,2606011
9916734-125-D-Saturday-50,2606016
9916735-125-D-Saturday-50,2606013
9916736-125-D-Saturday-50,2606018
9916737-125-D-Saturday-50,2606015
9916738-125-D-Saturday-50,2606020
9916739-125-D-Saturday-50,2606017
9916740-125-D-Saturday-50,2606022
9916741-125-D-Saturday-50,2606019
9916742-125-D-Saturday-50,2606024
9916743-125-D-Saturday-50,2606021
9916744-125-D-Saturday-50,3986026
9916745-125-D-Saturday-50,2606023
9916746-125-D-Saturday-50,3986025
9916747-125-D-Saturday-50,2946029
9916748-125-D-Saturday-50,2706001
9916749-125-D-Saturday-50,2706002
9916750-125-D-Saturday-50,2706003
9916751-125-D-Saturday-50,2706004
9916752-125-D-Saturday-50,2706005
9916753-125-D-Saturday-50,2706006
9916754-125-D-Saturday-50,2706007
9916755-125-D-Saturday-50,2706008
9916756-125-D-Saturday-50,2706009
9916757-125-D-Saturday-50,2706010
9916758-125-D-Saturday-50,2706011
9916759-125-D-Saturday-50,2706012
9916760-125-D-Saturday-50,2706013
9916761-125-D-Saturday-50,2706014
9916762-125-D-Saturday-50,2706015
9916763-125-D-Saturday-50,2706016
9916764-125-D-Saturday-50,2706017
9916765-125-D-Saturday-50,2706018
9916766-125-D-Saturday-50,2706019
9916767-125-D-Saturday-50,2706020
9916768-125-D-Saturday-50,2706021
9916769-125-D-Saturday-50,2706022
9916770-125-D-Saturday-50,2706023
