route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
140-158,125-D-Sunday-50,9917348-125-D-Sunday-50,"Manor/Palmetto",1407011,1,,1400610
140-158,125-D-Sunday-50,9917349-125-D-Sunday-50,"Manor/Palmetto",1407013,1,,1400610
140-158,125-D-Sunday-50,9917350-125-D-Sunday-50,"Manor/Palmetto",1407015,1,,1400610
140-158,125-D-Sunday-50,9917351-125-D-Sunday-50,"Manor/Palmetto",1407017,1,,1400610
140-158,125-D-Sunday-50,9917352-125-D-Sunday-50,"Manor/Palmetto",1407019,1,,1400610
140-158,125-D-Sunday-50,9917353-125-D-Sunday-50,"Manor/Palmetto",1407021,1,,1400610
120-158,125-D-Sunday-50,9917354-125-D-Sunday-50,"Brunswick/Templeton",1207002,0,,1200225
120-158,125-D-Sunday-50,9917355-125-D-Sunday-50,"Brunswick/Templeton",1207004,0,,1200225
120-158,125-D-Sunday-50,9917356-125-D-Sunday-50,"Brunswick/Templeton",1207006,0,,1200225
120-158,125-D-Sunday-50,9917357-125-D-Sunday-50,"Brunswick/Templeton",1207008,0,,1200225
120-158,125-D-Sunday-50,9917358-125-D-Sunday-50,"Brunswick/Templeton",1207010,0,,1200225
112-158,125-D-Sunday-50,9917359-125-D-Sunday-50,"Linda Mar Park & Ride",1127001,1,,1120134
120-158,125-D-Sunday-50,9917360-125-D-Sunday-50,"Brunswick/Templeton",1207012,0,,1200225
120-158,125-D-Sunday-50,9917361-125-D-Sunday-50,"Brunswick/Templeton",1207014,0,,1200225
120-158,125-D-Sunday-50,9917362-125-D-Sunday-50,"Brunswick/Templeton",1207016,0,,1200225
120-158,125-D-Sunday-50,9917363-125-D-Sunday-50,"Brunswick/Templeton",1207018,0,,1200225
112-158,125-D-Sunday-50,9917364-125-D-Sunday-50,"Linda Mar Park & Ride",1127003,1,,1120134
120-158,125-D-Sunday-50,9917365-125-D-Sunday-50,"Brunswick/Templeton",1207020,0,,1200225
120-158,125-D-Sunday-50,9917366-125-D-Sunday-50,"Brunswick/Templeton",1207022,0,,1200225
120-158,125-D-Sunday-50,9917367-125-D-Sunday-50,"Brunswick/Templeton",1207024,0,,1200225
120-158,125-D-Sunday-50,9917368-125-D-Sunday-50,"Brunswick/Templeton",1207026,0,,1200225
112-158,125-D-Sunday-50,9917369-125-D-Sunday-50,"Linda Mar Park & Ride",1127005,1,,1120134
120-158,125-D-Sunday-50,9917370-125-D-Sunday-50,"Brunswick/Templeton",1207028,0,,1200225
120-158,125-D-Sunday-50,9917371-125-D-Sunday-50,"Brunswick/Templeton",1207030,0,,1200225
120-158,125-D-Sunday-50,9917372-125-D-Sunday-50,"Brunswick/Templeton",1207032,0,,1200225
120-158,125-D-Sunday-50,9917373-125-D-Sunday-50,"Brunswick/Templeton",1207034,0,,1200225
112-158,125-D-Sunday-50,9917374-125-D-Sunday-50,"Linda Mar Park & Ride",1127007,1,,1120134
120-158,125-D-Sunday-50,9917375-125-D-Sunday-50,"Brunswick/Templeton",1207036,0,,1200225
120-158,125-D-Sunday-50,9917376-125-D-Sunday-50,"Brunswick/Templeton",1207038,0,,1200225
120-158,125-D-Sunday-50,9917377-125-D-Sunday-50,"Brunswick/Templeton",1207040,0,,1200225
120-158,125-D-Sunday-50,9917378-125-D-Sunday-50,"Brunswick/Templeton",1207042,0,,1200225
112-158,125-D-Sunday-50,9917379-125-D-Sunday-50,"Linda Mar Park & Ride",1127009,1,,1120134
120-158,125-D-Sunday-50,9917380-125-D-Sunday-50,"Brunswick/Templeton",1207044,0,,1200225
120-158,125-D-Sunday-50,9917381-125-D-Sunday-50,"Brunswick/Templeton",1207046,0,,1200225
120-158,125-D-Sunday-50,9917382-125-D-Sunday-50,"Brunswick/Templeton",1207048,0,,1200225
120-158,125-D-Sunday-50,9917383-125-D-Sunday-50,"Brunswick/Templeton",1207050,0,,1200225
112-158,125-D-Sunday-50,9917384-125-D-Sunday-50,"Linda Mar Park & Ride",1127011,1,,1120134
120-158,125-D-Sunday-50,9917385-125-D-Sunday-50,"Brunswick/Templeton",1207052,0,,1200225
120-158,125-D-Sunday-50,9917386-125-D-Sunday-50,"Brunswick/Templeton",1207054,0,,1200225
120-158,125-D-Sunday-50,9917387-125-D-Sunday-50,"Brunswick/Templeton",1207056,0,,1200225
120-158,125-D-Sunday-50,9917388-125-D-Sunday-50,"Brunswick/Templeton",1207058,0,,1200225
112-158,125-D-Sunday-50,9917389-125-D-Sunday-50,"Linda Mar Park & Ride",1127013,1,,1120134
120-158,125-D-Sunday-50,9917390-125-D-Sunday-50,"Brunswick/Templeton",1207060,0,,1200225
120-158,125-D-Sunday-50,9917391-125-D-Sunday-50,"Brunswick/Templeton",1207062,0,,1200225
120-158,125-D-Sunday-50,9917392-125-D-Sunday-50,"Brunswick/Templeton",1207064,0,,1200225
120-158,125-D-Sunday-50,9917393-125-D-Sunday-50,"Brunswick/Templeton",1207066,0,,1200225
112-158,125-D-Sunday-50,9917394-125-D-Sunday-50,"Linda Mar Park & Ride",1127015,1,,1120134
120-158,125-D-Sunday-50,9917395-125-D-Sunday-50,"Brunswick/Templeton",1207068,0,,1200225
120-158,125-D-Sunday-50,9917396-125-D-Sunday-50,"Brunswick/Templeton",1207070,0,,1200225
120-158,125-D-Sunday-50,9917397-125-D-Sunday-50,"Brunswick/Templeton",1207072,0,,1200225
120-158,125-D-Sunday-50,9917398-125-D-Sunday-50,"Brunswick/Templeton",1207074,0,,1200225
112-158,125-D-Sunday-50,9917399-125-D-Sunday-50,"Linda Mar Park & Ride",1127017,1,,1120134
120-158,125-D-Sunday-50,9917400-125-D-Sunday-50,"Brunswick/Templeton",1207076,0,,1200225
120-158,125-D-Sunday-50,9917401-125-D-Sunday-50,"Brunswick/Templeton",1207078,0,,1200225
120-158,125-D-Sunday-50,9917402-125-D-Sunday-50,"Brunswick/Templeton",1207080,0,,1200225
120-158,125-D-Sunday-50,9917403-125-D-Sunday-50,"Brunswick/Templeton",1207082,0,,1200225
112-158,125-D-Sunday-50,9917404-125-D-Sunday-50,"Linda Mar Park & Ride",1127019,1,,1120134
120-158,125-D-Sunday-50,9917405-125-D-Sunday-50,"Brunswick/Templeton",1207084,0,,1200225
120-158,125-D-Sunday-50,9917406-125-D-Sunday-50,"Brunswick/Templeton",1207086,0,,1200225
120-158,125-D-Sunday-50,9917407-125-D-Sunday-50,"Brunswick/Templeton",1207088,0,,1200225
112-158,125-D-Sunday-50,9917408-125-D-Sunday-50,"Linda Mar Park & Ride",1127021,1,,1120134
120-158,125-D-Sunday-50,9917409-125-D-Sunday-50,"Brunswick/Templeton",1207090,0,,1200225
120-158,125-D-Sunday-50,9917410-125-D-Sunday-50,"Brunswick/Templeton",1207092,0,,1200225
120-158,125-D-Sunday-50,9917411-125-D-Sunday-50,"Brunswick/Templeton",1207094,0,,1200225
120-158,125-D-Sunday-50,9917412-125-D-Sunday-50,"Brunswick/Templeton",1207096,0,,1200225
110-158,125-D-Sunday-50,9917413-125-D-Sunday-50,"Linda Mar Park & Ride",1107001,1,,1100186
110-158,125-D-Sunday-50,9917414-125-D-Sunday-50,"Linda Mar Park & Ride",1107003,1,,1100186
110-158,125-D-Sunday-50,9917415-125-D-Sunday-50,"Linda Mar Park & Ride",1107005,1,,1100186
110-158,125-D-Sunday-50,9917416-125-D-Sunday-50,"Linda Mar Park & Ride",1107007,1,,1100186
110-158,125-D-Sunday-50,9917417-125-D-Sunday-50,"Linda Mar Park & Ride",1107009,1,,1100186
110-158,125-D-Sunday-50,9917418-125-D-Sunday-50,"Linda Mar Park & Ride",1107011,1,,1100186
110-158,125-D-Sunday-50,9917419-125-D-Sunday-50,"Linda Mar Park & Ride",1107013,1,,1100186
110-158,125-D-Sunday-50,9917420-125-D-Sunday-50,"Linda Mar Park & Ride",1107015,1,,1100186
110-158,125-D-Sunday-50,9917421-125-D-Sunday-50,"Linda Mar Park & Ride",1107017,1,,1100186
110-158,125-D-Sunday-50,9917422-125-D-Sunday-50,"Linda Mar Park & Ride",1107019,1,,1100186
ECR-158,125-D-Sunday-50,9917423-125-D-Sunday-50,"Palo Alto Transit Center",4007005,1,,ECR0903
ECR-158,125-D-Sunday-50,9917424-125-D-Sunday-50,"Palo Alto Transit Center",4007007,1,,ECR0903
ECR-158,125-D-Sunday-50,9917425-125-D-Sunday-50,"Palo Alto Transit Center",4007009,1,,ECR0903
ECR-158,125-D-Sunday-50,9917426-125-D-Sunday-50,"Palo Alto Transit Center",4007011,1,,ECR0903
130-158,125-D-Sunday-50,9917427-125-D-Sunday-50,"",1307001,1,,1300272
ECR-158,125-D-Sunday-50,9917428-125-D-Sunday-50,"Palo Alto Transit Center",4007013,1,,ECR0903
ECR-158,125-D-Sunday-50,9917429-125-D-Sunday-50,"Palo Alto Transit Center",4007015,1,,ECR0903
130-158,125-D-Sunday-50,9917430-125-D-Sunday-50,"",1307003,1,,1300272
ECR-158,125-D-Sunday-50,9917431-125-D-Sunday-50,"Palo Alto Transit Center",4007017,1,,ECR0903
ECR-158,125-D-Sunday-50,9917432-125-D-Sunday-50,"Palo Alto Transit Center",4007019,1,,ECR0903
130-158,125-D-Sunday-50,9917433-125-D-Sunday-50,"",1307005,1,,1300272
ECR-158,125-D-Sunday-50,9917434-125-D-Sunday-50,"Palo Alto Transit Center",4007021,1,,ECR0903
130-158,125-D-Sunday-50,9917435-125-D-Sunday-50,"",1307007,1,,1300272
ECR-158,125-D-Sunday-50,9917436-125-D-Sunday-50,"",4007023,1,,ECR0903
ECR-158,125-D-Sunday-50,9917437-125-D-Sunday-50,"Palo Alto Transit Center",4007025,1,,ECR0903
130-158,125-D-Sunday-50,9917438-125-D-Sunday-50,"",1307009,1,,1300272
ECR-158,125-D-Sunday-50,9917439-125-D-Sunday-50,"Palo Alto Transit Center",4007027,1,,ECR0903
ECR-158,125-D-Sunday-50,9917440-125-D-Sunday-50,"Palo Alto Transit Center",4007029,1,,ECR0903
130-158,125-D-Sunday-50,9917441-125-D-Sunday-50,"",1307011,1,,1300272
ECR-158,125-D-Sunday-50,9917442-125-D-Sunday-50,"Palo Alto Transit Center",4007031,1,,ECR0903
130-158,125-D-Sunday-50,9917443-125-D-Sunday-50,"",1307013,1,,1300272
ECR-158,125-D-Sunday-50,9917444-125-D-Sunday-50,"Palo Alto Transit Center",4007033,1,,ECR0903
ECR-158,125-D-Sunday-50,9917445-125-D-Sunday-50,"Palo Alto Transit Center",4007035,1,,ECR0903
130-158,125-D-Sunday-50,9917446-125-D-Sunday-50,"",1307015,1,,1300272
ECR-158,125-D-Sunday-50,9917447-125-D-Sunday-50,"Palo Alto Transit Center",4007037,1,,ECR0903
130-158,125-D-Sunday-50,9917448-125-D-Sunday-50,"",1307017,1,,1300272
ECR-158,125-D-Sunday-50,9917449-125-D-Sunday-50,"Palo Alto Transit Center",4007039,1,,ECR0903
ECR-158,125-D-Sunday-50,9917450-125-D-Sunday-50,"Palo Alto Transit Center",4007041,1,,ECR0903
130-158,125-D-Sunday-50,9917451-125-D-Sunday-50,"",1307019,1,,1300272
ECR-158,125-D-Sunday-50,9917452-125-D-Sunday-50,"Palo Alto Transit Center",4007043,1,,ECR0903
ECR-158,125-D-Sunday-50,9917453-125-D-Sunday-50,"Palo Alto Transit Center",4007045,1,,ECR0903
130-158,125-D-Sunday-50,9917454-125-D-Sunday-50,"",1307021,1,,1300272
ECR-158,125-D-Sunday-50,9917455-125-D-Sunday-50,"Palo Alto Transit Center",4007047,1,,ECR0903
130-158,125-D-Sunday-50,9917456-125-D-Sunday-50,"",1307023,1,,1300272
ECR-158,125-D-Sunday-50,9917457-125-D-Sunday-50,"Palo Alto Transit Center",4007049,1,,ECR0903
ECR-158,125-D-Sunday-50,9917458-125-D-Sunday-50,"Palo Alto Transit Center",4007051,1,,ECR0903
130-158,125-D-Sunday-50,9917459-125-D-Sunday-50,"",1307025,1,,1300272
ECR-158,125-D-Sunday-50,9917460-125-D-Sunday-50,"Palo Alto Transit Center",4007053,1,,ECR0903
130-158,125-D-Sunday-50,9917461-125-D-Sunday-50,"",1307027,1,,1300272
ECR-158,125-D-Sunday-50,9917462-125-D-Sunday-50,"Palo Alto Transit Center",4007055,1,,ECR0903
ECR-158,125-D-Sunday-50,9917463-125-D-Sunday-50,"Palo Alto Transit Center",4007057,1,,ECR0903
130-158,125-D-Sunday-50,9917464-125-D-Sunday-50,"",1307029,1,,1300272
ECR-158,125-D-Sunday-50,9917465-125-D-Sunday-50,"Palo Alto Transit Center",4007059,1,,ECR0903
130-158,125-D-Sunday-50,9917466-125-D-Sunday-50,"",1307031,1,,1300272
ECR-158,125-D-Sunday-50,9917467-125-D-Sunday-50,"Palo Alto Transit Center",4007061,1,,ECR0903
ECR-158,125-D-Sunday-50,9917468-125-D-Sunday-50,"Palo Alto Transit Center",4007063,1,,ECR0903
130-158,125-D-Sunday-50,9917469-125-D-Sunday-50,"",1307033,1,,1300272
ECR-158,125-D-Sunday-50,9917470-125-D-Sunday-50,"Palo Alto Transit Center",4007065,1,,ECR0903
130-158,125-D-Sunday-50,9917471-125-D-Sunday-50,"",1307035,1,,1300272
ECR-158,125-D-Sunday-50,9917472-125-D-Sunday-50,"Palo Alto Transit Center",4007067,1,,ECR0903
ECR-158,125-D-Sunday-50,9917473-125-D-Sunday-50,"Palo Alto Transit Center",4007069,1,,ECR0903
130-158,125-D-Sunday-50,9917474-125-D-Sunday-50,"",1307037,1,,1300272
ECR-158,125-D-Sunday-50,9917475-125-D-Sunday-50,"Palo Alto Transit Center",4007071,1,,ECR0903
130-158,125-D-Sunday-50,9917476-125-D-Sunday-50,"",1307039,1,,1300272
ECR-158,125-D-Sunday-50,9917477-125-D-Sunday-50,"Palo Alto Transit Center",4007073,1,,ECR0903
ECR-158,125-D-Sunday-50,9917478-125-D-Sunday-50,"Palo Alto Transit Center",4007075,1,,ECR0903
130-158,125-D-Sunday-50,9917479-125-D-Sunday-50,"",1307041,1,,1300272
ECR-158,125-D-Sunday-50,9917480-125-D-Sunday-50,"Palo Alto Transit Center",4007077,1,,ECR0903
130-158,125-D-Sunday-50,9917481-125-D-Sunday-50,"",1307043,1,,1300272
ECR-158,125-D-Sunday-50,9917482-125-D-Sunday-50,"Palo Alto Transit Center",4007079,1,,ECR0903
ECR-158,125-D-Sunday-50,9917483-125-D-Sunday-50,"Palo Alto Transit Center",4007081,1,,ECR0903
130-158,125-D-Sunday-50,9917484-125-D-Sunday-50,"",1307045,1,,1300272
ECR-158,125-D-Sunday-50,9917485-125-D-Sunday-50,"",4007083,1,,ECR0903
130-158,125-D-Sunday-50,9917486-125-D-Sunday-50,"",1307047,1,,1300272
ECR-158,125-D-Sunday-50,9917487-125-D-Sunday-50,"Palo Alto Transit Center",4007085,1,,ECR0903
130-158,125-D-Sunday-50,9917488-125-D-Sunday-50,"",1307049,1,,1300272
ECR-158,125-D-Sunday-50,9917489-125-D-Sunday-50,"Palo Alto Transit Center",4007087,1,,ECR0903
ECR-158,125-D-Sunday-50,9917490-125-D-Sunday-50,"Palo Alto Transit Center",4007089,1,,ECR0903
ECR-158,125-D-Sunday-50,9917491-125-D-Sunday-50,"Palo Alto Transit Center",4007091,1,,ECR0903
ECR-158,125-D-Sunday-50,9917492-125-D-Sunday-50,"Palo Alto Transit Center",4007093,1,,ECR0903
ECR-158,125-D-Sunday-50,9917493-125-D-Sunday-50,"Palo Alto Transit Center",4007095,1,,ECR0903
ECR-158,125-D-Sunday-50,9917494-125-D-Sunday-50,"Palo Alto Transit Center",4007097,1,,ECR0903
398-158,125-D-Sunday-50,9917495-125-D-Sunday-50,"Redwood City Transit Center",3987001,1,,3980110
141-158,125-D-Sunday-50,9917496-125-D-Sunday-50,"Airport/Linden",1417002,0,,1410222
398-158,125-D-Sunday-50,9917497-125-D-Sunday-50,"Redwood City Transit Center",3987003,1,,3980110
141-158,125-D-Sunday-50,9917498-125-D-Sunday-50,"Airport/Linden",1417004,0,,1410222
141-158,125-D-Sunday-50,9917499-125-D-Sunday-50,"Airport/Linden",1417006,0,,1410222
398-158,125-D-Sunday-50,9917500-125-D-Sunday-50,"Redwood City Transit Center",3987005,1,,3980110
141-158,125-D-Sunday-50,9917501-125-D-Sunday-50,"Airport/Linden",1417008,0,,1410222
141-158,125-D-Sunday-50,9917502-125-D-Sunday-50,"Airport/Linden",1417010,0,,1410222
398-158,125-D-Sunday-50,9917503-125-D-Sunday-50,"Redwood City Transit Center",3987007,1,,3980110
141-158,125-D-Sunday-50,9917504-125-D-Sunday-50,"Airport/Linden",1417012,0,,1410222
141-158,125-D-Sunday-50,9917505-125-D-Sunday-50,"Airport/Linden",1417014,0,,1410222
398-158,125-D-Sunday-50,9917506-125-D-Sunday-50,"Redwood City Transit Center",3987009,1,,3980110
141-158,125-D-Sunday-50,9917507-125-D-Sunday-50,"Airport/Linden",1417016,0,,1410222
141-158,125-D-Sunday-50,9917508-125-D-Sunday-50,"Airport/Linden",1417018,0,,1410222
398-158,125-D-Sunday-50,9917509-125-D-Sunday-50,"Redwood City Transit Center",3987011,1,,3980110
141-158,125-D-Sunday-50,9917510-125-D-Sunday-50,"Airport/Linden",1417020,0,,1410222
141-158,125-D-Sunday-50,9917511-125-D-Sunday-50,"Airport/Linden",1417022,0,,1410222
398-158,125-D-Sunday-50,9917512-125-D-Sunday-50,"Redwood City Transit Center",3987013,1,,3980110
141-158,125-D-Sunday-50,9917513-125-D-Sunday-50,"Airport/Linden",1417024,0,,1410222
141-158,125-D-Sunday-50,9917514-125-D-Sunday-50,"Airport/Linden",1417026,0,,1410222
398-158,125-D-Sunday-50,9917515-125-D-Sunday-50,"Redwood City Transit Center",3987015,1,,3980110
141-158,125-D-Sunday-50,9917516-125-D-Sunday-50,"Airport/Linden",1417028,0,,1410222
141-158,125-D-Sunday-50,9917517-125-D-Sunday-50,"Airport/Linden",1417030,0,,1410222
398-158,125-D-Sunday-50,9917518-125-D-Sunday-50,"Redwood City Transit Center",3987017,1,,3980110
141-158,125-D-Sunday-50,9917519-125-D-Sunday-50,"Airport/Linden",1417032,0,,1410222
141-158,125-D-Sunday-50,9917520-125-D-Sunday-50,"Airport/Linden",1417034,0,,1410222
398-158,125-D-Sunday-50,9917521-125-D-Sunday-50,"Redwood City Transit Center",3987019,1,,3980110
141-158,125-D-Sunday-50,9917522-125-D-Sunday-50,"Airport/Linden",1417036,0,,1410222
141-158,125-D-Sunday-50,9917523-125-D-Sunday-50,"Airport/Linden",1417038,0,,1410222
398-158,125-D-Sunday-50,9917524-125-D-Sunday-50,"Redwood City Transit Center",3987021,1,,3980110
141-158,125-D-Sunday-50,9917525-125-D-Sunday-50,"Airport/Linden",1417040,0,,1410222
141-158,125-D-Sunday-50,9917526-125-D-Sunday-50,"Airport/Linden",1417042,0,,1410222
398-158,125-D-Sunday-50,9917527-125-D-Sunday-50,"Redwood City Transit Center",3987023,1,,3980110
141-158,125-D-Sunday-50,9917528-125-D-Sunday-50,"Airport/Linden",1417044,0,,1410222
398-158,125-D-Sunday-50,9917529-125-D-Sunday-50,"Redwood City Transit Center",3987025,1,,3980110
398-158,125-D-Sunday-50,9917530-125-D-Sunday-50,"Redwood City Transit Center",3987027,1,,3980110
398-158,125-D-Sunday-50,9917531-125-D-Sunday-50,"Redwood City Transit Center",3987029,1,,3980110
398-158,125-D-Sunday-50,9917532-125-D-Sunday-50,"Redwood City Transit Center",3987031,1,,3980110
398-158,125-D-Sunday-50,9917533-125-D-Sunday-50,"Redwood City Transit Center",3987033,1,,3980110
120-158,125-D-Sunday-50,9917534-125-D-Sunday-50,"Colma BART",1207001,1,,1200224
120-158,125-D-Sunday-50,9917535-125-D-Sunday-50,"Colma BART",1207003,1,,1200224
120-158,125-D-Sunday-50,9917536-125-D-Sunday-50,"Colma BART",1207005,1,,1200224
120-158,125-D-Sunday-50,9917537-125-D-Sunday-50,"Colma BART",1207007,1,,1200224
120-158,125-D-Sunday-50,9917538-125-D-Sunday-50,"Colma BART",1207009,1,,1200224
120-158,125-D-Sunday-50,9917539-125-D-Sunday-50,"Colma BART",1207011,1,,1200224
120-158,125-D-Sunday-50,9917540-125-D-Sunday-50,"Colma BART",1207013,1,,1200224
120-158,125-D-Sunday-50,9917541-125-D-Sunday-50,"Colma BART",1207015,1,,1200224
120-158,125-D-Sunday-50,9917542-125-D-Sunday-50,"Colma BART",1207017,1,,1200224
120-158,125-D-Sunday-50,9917543-125-D-Sunday-50,"Colma BART",1207019,1,,1200224
120-158,125-D-Sunday-50,9917544-125-D-Sunday-50,"Colma BART",1207021,1,,1200224
120-158,125-D-Sunday-50,9917545-125-D-Sunday-50,"Colma BART",1207023,1,,1200224
120-158,125-D-Sunday-50,9917546-125-D-Sunday-50,"Colma BART",1207025,1,,1200224
120-158,125-D-Sunday-50,9917547-125-D-Sunday-50,"Colma BART",1207027,1,,1200224
120-158,125-D-Sunday-50,9917548-125-D-Sunday-50,"Colma BART",1207029,1,,1200224
120-158,125-D-Sunday-50,9917549-125-D-Sunday-50,"Colma BART",1207031,1,,1200224
120-158,125-D-Sunday-50,9917550-125-D-Sunday-50,"Colma BART",1207033,1,,1200224
120-158,125-D-Sunday-50,9917551-125-D-Sunday-50,"Colma BART",1207035,1,,1200224
120-158,125-D-Sunday-50,9917552-125-D-Sunday-50,"Colma BART",1207037,1,,1200224
120-158,125-D-Sunday-50,9917553-125-D-Sunday-50,"Colma BART",1207039,1,,1200224
120-158,125-D-Sunday-50,9917554-125-D-Sunday-50,"Colma BART",1207041,1,,1200224
120-158,125-D-Sunday-50,9917555-125-D-Sunday-50,"Colma BART",1207043,1,,1200224
120-158,125-D-Sunday-50,9917556-125-D-Sunday-50,"Colma BART",1207045,1,,1200224
120-158,125-D-Sunday-50,9917557-125-D-Sunday-50,"Colma BART",1207047,1,,1200224
120-158,125-D-Sunday-50,9917558-125-D-Sunday-50,"Colma BART",1207049,1,,1200224
120-158,125-D-Sunday-50,9917559-125-D-Sunday-50,"Colma BART",1207051,1,,1200224
120-158,125-D-Sunday-50,9917560-125-D-Sunday-50,"Colma BART",1207053,1,,1200224
120-158,125-D-Sunday-50,9917561-125-D-Sunday-50,"Colma BART",1207055,1,,1200224
120-158,125-D-Sunday-50,9917562-125-D-Sunday-50,"Colma BART",1207057,1,,1200224
120-158,125-D-Sunday-50,9917563-125-D-Sunday-50,"Colma BART",1207059,1,,1200224
120-158,125-D-Sunday-50,9917564-125-D-Sunday-50,"Colma BART",1207061,1,,1200224
120-158,125-D-Sunday-50,9917565-125-D-Sunday-50,"Colma BART",1207063,1,,1200224
120-158,125-D-Sunday-50,9917566-125-D-Sunday-50,"Colma BART",1207065,1,,1200224
120-158,125-D-Sunday-50,9917567-125-D-Sunday-50,"Colma BART",1207067,1,,1200224
120-158,125-D-Sunday-50,9917568-125-D-Sunday-50,"Colma BART",1207069,1,,1200224
120-158,125-D-Sunday-50,9917569-125-D-Sunday-50,"Colma BART",1207071,1,,1200224
120-158,125-D-Sunday-50,9917570-125-D-Sunday-50,"Colma BART",1207073,1,,1200224
120-158,125-D-Sunday-50,9917571-125-D-Sunday-50,"Colma BART",1207075,1,,1200224
120-158,125-D-Sunday-50,9917572-125-D-Sunday-50,"Colma BART",1207077,1,,1200224
120-158,125-D-Sunday-50,9917573-125-D-Sunday-50,"Colma BART",1207079,1,,1200224
120-158,125-D-Sunday-50,9917574-125-D-Sunday-50,"Colma BART",1207081,1,,1200224
120-158,125-D-Sunday-50,9917575-125-D-Sunday-50,"Colma BART",1207083,1,,1200224
120-158,125-D-Sunday-50,9917576-125-D-Sunday-50,"Colma BART",1207085,1,,1200224
120-158,125-D-Sunday-50,9917577-125-D-Sunday-50,"Colma BART",1207087,1,,1200224
120-158,125-D-Sunday-50,9917578-125-D-Sunday-50,"Colma BART",1207089,1,,1200224
120-158,125-D-Sunday-50,9917579-125-D-Sunday-50,"Colma BART",1207091,1,,1200224
